	percentage	ssgsea_score_STD	Case
784	91	3.795044707567409	RS0037
785	92	3.7205190531137418	RS0037
786	93	3.6196989141843314	RS0037
787	94	3.778525009248289	RS0037
788	95	3.745919221142076	RS0037
789	96	3.788414493188568	RS0037
790	97	3.7683580895980526	RS0037
791	98	3.6645391822195696	RS0037
792	0	1.8558242646399197	RS0038
793	1	1.9430170814491898	RS0038
794	2	2.192739154371623	RS0038
795	3	2.1835590514850303	RS0038
796	4	2.2794393005697637	RS0038
797	5	1.9921791679102097	RS0038
798	6	1.8440661062651549	RS0038
799	7	2.154142537429971	RS0038
800	8	1.9653764702105117	RS0038
801	9	0.6852721242521703	RS0038
802	10	0.7227799743547981	RS0038
