	percentage	ssgsea_score_STD	Case
481	85	51.89594300273805	RS0186
482	86	7.129232988604669	RS0186
483	87	26.847014340195486	RS0186
484	88	36.34961929319295	RS0186
485	89	27.04370280040878	RS0186
486	90	22.237580738232346	RS0186
487	91	30.210413198738888	RS0186
488	92	30.133653927086065	RS0186
489	93	12.873545917159515	RS0186
490	94	20.101941667050877	RS0186
491	95	36.09312012589394	RS0186
492	96	52.401825439299095	RS0186
493	97	29.0664027114986	RS0186
494	98	24.98831163324376	RS0186
495	0	5.586834490730839	RS0004
496	1	6.398453406525891	RS0004
497	2	5.223544463967526	RS0004
498	3	3.400409529715285	RS0004
499	4	7.573570652692319	RS0004
500	5	3.9255525407003002	RS0004
501	6	2.4301316174238994	RS0004
502	7	7.23247186752891	RS0004
503	8	2.6290408237364935	RS0004
504	9	2.8836109877252367	RS0004
505	10	3.393765404555205	RS0004
506	11	7.004616384810138	RS0004
507	12	4.827090291517351	RS0004
508	13	4.452047287650956	RS0004
509	14	6.8928389089117506	RS0004
510	15	7.209641028033883	RS0004
511	16	8.758136827064835	RS0004
512	17	8.420084084675464	RS0004
513	18	8.883413183816202	RS0004
514	19	11.536946720644139	RS0004
515	20	7.565314305409944	RS0004
516	21	8.16977021259256	RS0004
517	22	13.0551791534519	RS0004
518	23	9.769884235914862	RS0004
519	24	13.466330761107999	RS0004
520	25	8.647938016136735	RS0004
521	26	17.140540193210605	RS0004
522	27	14.2810656887068	RS0004
523	28	12.45414479926171	RS0004
524	29	17.70418550724308	RS0004
525	30	18.242980342223273	RS0004
526	31	18.080549406063202	RS0004
527	32	18.92972816482464	RS0004
528	33	18.741451433363324	RS0004
529	34	14.263019134730504	RS0004
530	35	26.91396794929848	RS0004
531	36	20.552794915413823	RS0004
532	37	27.313380744157538	RS0004
533	38	22.681836137284677	RS0004
534	39	20.10222456951863	RS0004
535	40	26.306781686954952	RS0004
536	41	23.51714465293643	RS0004
537	42	20.11530112224679	RS0004
538	43	32.306329041998296	RS0004
539	44	24.38465787583243	RS0004
540	45	26.10339082648141	RS0004
541	46	36.01100931228493	RS0004
542	47	31.84771116033965	RS0004
543	48	33.45182218414983	RS0004
544	49	41.36138423442349	RS0004
545	50	33.49357891211717	RS0004
546	51	28.289896320453522	RS0004
547	52	43.49717060566338	RS0004
548	53	33.60760051147991	RS0004
549	54	51.53313263384667	RS0004
550	55	30.668253772693607	RS0004
551	56	44.759541694964305	RS0004
552	57	41.82419673838022	RS0004
553	58	46.36813641853107	RS0004
554	59	46.48159024507077	RS0004
555	60	50.98379675848967	RS0004
556	61	49.41431838849106	RS0004
557	62	50.033260004081534	RS0004
558	63	41.84267936593335	RS0004
559	64	40.723017955424936	RS0004
560	65	81.88696519618921	RS0004
561	66	65.20485771467955	RS0004
562	67	57.23691728821003	RS0004
563	68	44.20503166808343	RS0004
564	69	56.30387482697395	RS0004
565	70	47.9456536067821	RS0004
566	71	67.99057464894985	RS0004
567	72	66.44527009794798	RS0004
568	73	59.68833969640494	RS0004
569	74	91.51635758705746	RS0004
570	75	67.88016970429125	RS0004
571	76	56.41918323850938	RS0004
572	77	86.80092372350292	RS0004
573	78	62.970585062571814	RS0004
574	79	71.8480337717699	RS0004
575	80	80.30008043239391	RS0004
576	81	58.99356627005641	RS0004
577	82	63.90574568763278	RS0004
578	83	64.37678361472857	RS0004
579	84	74.28150098184064	RS0004
580	85	91.08586227227211	RS0004
581	86	83.66726521870815	RS0004
582	87	102.9078720743417	RS0004
583	88	91.47854410947319	RS0004
584	89	108.62485485146345	RS0004
585	90	88.66533484858994	RS0004
586	91	127.17729880990015	RS0004
587	92	89.75335548544	RS0004
588	93	81.22017110680434	RS0004
589	94	65.23084615317337	RS0004
590	95	94.7634102187064	RS0004
591	96	115.82566014171488	RS0004
592	97	89.24966021517207	RS0004
593	98	83.87372841823887	RS0004
594	0	7.385473339975735	RS0005
595	1	6.155682543130923	RS0005
596	2	7.950305155194666	RS0005
597	3	6.513063597824148	RS0005
598	4	7.986515993678908	RS0005
599	5	6.790292943073125	RS0005
600	6	9.573825410186252	RS0005
601	7	7.362359952706826	RS0005
602	8	5.562502317200035	RS0005
603	9	7.44401178696836	RS0005
604	10	8.920308052158518	RS0005
605	11	13.546689018536336	RS0005
606	12	5.766151599936357	RS0005
607	13	4.460692363922436	RS0005
608	14	8.301758867699744	RS0005
609	15	9.37118049638952	RS0005
610	16	4.450465515623455	RS0005
611	17	8.779905482724397	RS0005
612	18	6.240491430983435	RS0005
613	19	5.521501293456656	RS0005
614	20	17.39442248281072	RS0005
615	21	9.543833740772763	RS0005
616	22	14.25131222793704	RS0005
617	23	14.309987974094403	RS0005
618	24	9.151216202378379	RS0005
619	25	9.69331228412393	RS0005
620	26	19.735778942480326	RS0005
621	27	24.261746222464488	RS0005
622	28	17.113467674314172	RS0005
623	29	17.122795516551076	RS0005
624	30	18.268465499725448	RS0005
625	31	12.050019008337667	RS0005
626	32	14.260049193803725	RS0005
627	33	21.694893666469618	RS0005
628	34	10.868967374396844	RS0005
629	35	30.871331007032474	RS0005
630	36	13.893268281472395	RS0005
631	37	19.079058116506708	RS0005
632	38	29.218624717365397	RS0005
633	39	24.134160628257284	RS0005
634	40	16.04140741487143	RS0005
635	41	25.586345700738274	RS0005
